Symbol,Description,Price,Price - Currency,Market capitalization,Market capitalization - Currency,"Price change %, 1 day","Performance %, 1 week","Performance %, 1 month","Performance %, 3 months","Performance %, 6 months","Performance %, Year to date","Performance %, 1 year","Performance %, 5 years",Price to earnings ratio,Sector,Industry,ISIN,"Dividend yield %, Trailing 12 months",Continuous dividend payout,Total common shares outstanding,Country or region of registration,"Price × average volume, 30 days","Price × average volume, 30 days - Currency"
DLTR,"Dollar Tree, Inc.",129.68,USD,24921199906.237965,USD,0.7145076110593477,1.5028177833437708,4.987046632124362,33.1963845521775,7.511192173768863,5.688671556642221,12.121736123119497,31.003131629457535,20.26503312914114,Retail trade,Discount stores,US2567461080,0,0,192175000,United States,398808689.868,USD
FWONK,Liberty Media Corporation - Series C Liberty Formula One,99.69,USD,24775822793.146694,USD,3.789692868297762,-1.3361045130641414,0.46356948503476136,6.279317697228145,14.863463532665042,1.7452541334966256,1.1362483514253876,113.21710213268308,32.01760020554985,Technology services,Internet software/Services,US5312297550,0,0,224233000,United States,204439481.1123333,USD
PFG,Principal Financial Group Inc,115.41,USD,24709816725.482456,USD,0.4875925119721396,1.3079353932584226,1.8443346276032506,14.938751120406334,19.806913734039238,30.68735137583512,51.13933996856993,78.65325077399382,16.379738571367746,Finance,Investment managers,US74251V1026,2.77753591641271,24,214105000,United States,180507870.2286667,USD
VRSK,"Verisk Analytics, Inc.",189.75,USD,24697105007.117878,USD,0.5298013245033113,-7.162777043886681,-1.2849859535948387,9.422755319762416,3.5696741444244267,-14.503919978372533,-28.3204895738894,-0.2628120893561104,29.15642286416718,Technology services,Data processing services,US92345Y1064,1.00662251655629,7,130156000,United States,375983296.3461666,USD
FWONA,Liberty Media Corporation - Series A Liberty Formula One,91.26,USD,24668596364.87329,USD,3.340505039066927,-2.3957219251336843,-0.7827788649706445,5.69840166782488,13.705457263892349,2.0919565946973986,3.235294117647058,124.29425833733909,29.310123329907505,Technology services,Internet software/Services,US5312297717,0,0,23991100,United States,15861978.3215,USD
FOX,Fox Corporation,55.37,USD,24620991197.829308,USD,6.07279693486589,7.223082881487213,9.64356435643564,-1.4943960149439661,-6.862910008410438,-14.749807544264828,10.408773678963108,61.75869120654397,14.613740135659425,Consumer services,Broadcasting,US35137L2043,1.0727969348659,7,220426000,United States,79422884.04033333,USD
FOXA,Fox Corporation,61.79,USD,24441598314.796013,USD,5.299931833674163,6.406061649733079,8.785211267605638,-1.3884455793169446,-6.407149348682212,-15.506632025160668,13.044273691913652,65.70126039152588,16.308163319169154,Consumer services,Broadcasting,US35137L1052,0.954328561690525,8,199474000,United States,327002132.8453332,USD
TROW,"T. Rowe Price Group, Inc.",113.62,USD,24236946638.850582,USD,-1.1828144025047829,-4.920502092050206,-5.2850950316772165,9.228994424149212,21.168817318971964,10.8812335317654,7.1987923388999056,-46.734799118653605,11.396302871643647,Finance,Investment managers,US74144T1088,4.47034266829014,38,213316000,United States,260888094.27033335,USD
TW,Tradeweb Markets Inc.,103.32,USD,24179799789.67553,USD,0.9773260359655983,3.319999999999993,1.453260015710909,-6.708803611738155,-6.918918918918925,-3.709226467847161,-26.629740093736686,16.102932913810537,24.66518656449187,Finance,Investment banks/Brokers,US8926721064,0.508209538702111,7,114038000,United States,185217357.43516675,USD
ARXS,"Arxis, Inc.",57.59,USD,24042348440.713757,USD,-3.3724832214765064,28.606520768200095,25.141242937853107,64.40194119326291,51.55263157894738,51.55263157894738,51.55263157894738,51.55263157894738,,Electronic technology,Aerospace & defense,US04339D1054,0,0,76797585,United States,49451485.77733334,USD
INCY,Incyte Corporation,118.38,USD,23995360719.115692,USD,-1.185308848080135,-4.524558432131624,0.7232196035054831,20.060851926977687,14.101204819277104,20.488549618320604,50.57237344187228,54.0804373291683,15.087173735725937,Health technology,Pharmaceuticals: major,US45337C1027,0,0,202698000,United States,233767480.30333334,USD
SYM,Symbotic Inc.,39.6,USD,23867190304.90111,USD,-14.875322441960451,-4.278462654097162,-10.142954390741998,-30.853850183342065,-29.184549356223176,-34.88983886879316,-36.7816091954023,305.11508951406654,439.0243902439024,Producer manufacturing,Industrial machinery,US87151X1019,0,0,127215000,United States,76366446.84366666,USD
FFIV,"F5, Inc.",413.07,USD,23305098638.436863,USD,0.42545949625595647,5.752688172043004,-2.0069745925556854,19.720024345709074,50.97035927049449,61.46269006762302,29.09244327770485,95.58238636363637,32.90031222123105,Technology services,Packaged software,US3156161024,0,0,56419200,United States,280954982.57483333,USD
SOFI,"SoFi Technologies, Inc.",18.1,USD,23217615918.356163,USD,-0.8219178082191704,18.146214099216717,-2.6881720430107525,12.91328758577667,-10.79349433218333,-32.10802700675168,-15.696320447135529,12.70236612702368,38.169548713622945,Finance,Finance/Rental/Leasing,US83406F1021,0,0,1282740000,United States,1446244188.1553335,USD
ULTA,"Ulta Beauty, Inc.",538.79,USD,23162209732.959698,USD,-0.1260496413146354,6.2304067509217385,16.91476434337297,1.7448777263714492,-20.913881427334246,-11.108361380584709,5.236532677057687,52.84389095344812,20.1936951624933,Retail trade,Specialty stores,US90384S3031,0,0,42989300,United States,294304510.967,USD
BNTX,BioNTech SE,91.19,USD,23156018535,USD,-1.0739856801909407,-1.0095527572731293,-3.410655650884439,-2.3452559434568405,-15.00605834653743,-5.424185853557358,-17.220406681190994,-76.97222222222223,,Health technology,Biotechnology,US09075V1026,0,0,251204366,Germany,81826243.34749998,USD
MTSI,"MACOM Technology Solutions Holdings, Inc.",301.64,USD,23013857237.256516,USD,14.491763455553027,23.5014739600393,-2.790847566870778,-15.490432297649404,28.35744680851063,72.58267536331387,122.15348357637355,392.4332707534079,130.78390565383282,Electronic technology,Semiconductors,US55405Y1001,0,0,76295800,United States,540189083.2793334,USD
FTAIM,FTAI Aviation Ltd. - 9.500% Fixed-Rate Reset Series D Cumulative Perpetual Redeemable Preferred Shares,27.56,USD,22978657318,USD,0.03629764065335031,0.6757990867579862,1.5101289134438312,2.0740740740740695,2.339398440401036,1.5101289134438312,3.028037383177565,12.489795918367342,6.003310969765618,Electronic technology,Aerospace & defense,KYG3730V1471,0.670450990032629,11,102707000,United States,145254.19554999997,USD
UTHR,United Therapeutics Corporation,532.94,USD,22858164678.854977,USD,2.6839559931407995,2.037143404173866,-4.672128215218383,-6.365409280179895,10.154812839751154,8.747729916134443,76.55789299320855,159.7173489278753,19.062505588840207,Health technology,Biotechnology,US91307C1027,0,0,42446700,United States,247915799.80600002,USD
FTAI,FTAI Aviation Ltd.,221.23,USD,22721889592.19211,USD,-1.1174183167210476,19.616112462827793,-6.834835340688966,-22.90240740482596,-17.232219686482857,11.715396657072157,58.86112307913256,838.6829738334889,48.18985797682321,Electronic technology,Aerospace & defense,KYG3730V1059,0.670450990032629,11,102707000,United States,356205011.46599996,USD
RIVN,"Rivian Automotive, Inc.",15.38,USD,22268096938.34576,USD,-1.1568123393316176,-7.181653590826792,-12.969669533725666,7.778556412053267,11.16732923744127,-22.24469160768453,31.734475374732334,-85.59250585480093,,Consumer durables,Motor vehicles,US76954A1034,0,0,1443948100,United States,631942424.4143332,USD
ROKU,"Roku, Inc.",150.07,USD,22261710132.810966,USD,2.1162221012520313,3.4894145231363374,5.86202031602709,17.233028669635186,73.15103265259027,37.48339517200311,79.18805970149252,-62.590053595911755,112.85155662505639,Technology services,Packaged software,US77543R1023,0,0,131949999.99999999,United States,483083581.81333345,USD
ENTG,"Entegris, Inc.",142.65,USD,21796920891.868774,USD,-1.9924424596358676,21.40425531914894,5.627545353572746,-5.8540126715945116,26.608680216561645,65.5640668523677,96.00164880461665,17.54284772577456,82.21902017291066,Producer manufacturing,Industrial machinery,US29362U1043,0.274819649604947,9,152800000,United States,459288958.3066667,USD
WWD,"Woodward, Inc.",365.78,USD,21597780753.364872,USD,-2.00921560222889,2.170330437697266,-12.639121089085268,-2.8885466999416054,-4.391238433791629,20.36988284849282,44.070266650911805,217.13195769030688,40.679285571298294,Producer manufacturing,Industrial machinery,US9807451037,0.321474496356622,32,59045800,United States,297746257.11499995,USD
MRNA,"Moderna, Inc.",53.86,USD,21502844386.313038,USD,-4.257399342280691,-3.7612793710354753,-34.39707673568818,9.918367346938775,30.791646430305974,80.55648675829703,98.01470588235294,-86.87301974165244,,Health technology,Biotechnology,US60770K1079,0,0,399236000,United States,461927278.5991667,USD
EXE,Expand Energy Corporation,91.96,USD,21289087922.083683,USD,1.2552301255230132,-0.3791571877369825,3.094170403587434,-5.85585585585587,-16.36958894143325,-16.384797235861072,-9.488188976377954,68.51750045812717,7.93764511924594,Energy minerals,Integrated oil,US1651677353,2.53248183219555,6,231504000,United States,364212950.2253334,USD
GH,"Guardant Health, Inc.",157.58,USD,21146631045.570904,USD,-3.4317931119009644,7.835488948196824,-6.219127536749383,63.17697007352182,56.37590552743874,54.03714565004889,241.78505585077545,38.55013847979954,,Health technology,Medical specialties,US40131M1099,0,0,134196000,United States,467879875.3866667,USD
CHTR,"Charter Communications, Inc.",157.44,USD,21062510885.296078,USD,2.7877521707906316,12.457142857142856,14.75218658892129,-1.6000000000000014,-29.56650114078647,-24.831702076867984,-40.77417898657036,-79.37539299937121,4.090306824972071,Consumer services,Cable/Satellite TV,US16119P1084,0,0,119277000,United States,452899060.9996665,USD
MKSI,MKS Inc.,291.31,USD,19676282655.815365,USD,-6.959437879271804,0.8691135734071991,-15.035291372571898,-8.594289300282393,25.613384502608774,77.04509541752766,218.7547871758398,89.3836952281888,60.89001295932444,Producer manufacturing,Industrial machinery,US55306N1046,0.300223570744171,15,67544100,United States,559076619.2373335,USD
SMCIP,"Super Micro Computer, Inc. - Depositary Shares Each Representing a 1/20th Interest in a Share of 7% Series A Mandatory Convertible Preferred Stock",52.24,USD,19613188733,USD,-2.0622422197225374,7.956189295308951,10.397295012679631,2.935960591133009,2.935960591133009,2.935960591133009,2.935960591133009,2.935960591133009,27.555649330098113,Electronic technology,Computer processing hardware,US86800U5002,0,0,646873000,United States,57908525.20916667,USD
INIO,INNIO N.V.,25.97,USD,19477500455.544235,USD,-0.5361930294906188,5.5691056910569,-27.417551704863058,-16.225806451612907,-16.225806451612907,-16.225806451612907,-16.225806451612907,-16.225806451612907,,Producer manufacturing,Electrical products,NL00150745D9,0,0,750000000,Germany,160446411.81149998,USD
SBAC,SBA Communications Corporation,182.6,USD,19367106569.706276,USD,2.3542600896860923,-1.9807826507058874,0.4787321851097808,-15.953235754395653,0.6615214994487258,-4.9898537905198,-16.92825622128202,-47.25896828606089,19.664857413629704,Finance,Real estate investment trusts,US78410G1040,2.6457399103139,7,106063000,United States,209501262.9190001,USD
EVRG,"Evergy, Inc.",83.02,USD,19137191272.03058,USD,-0.04815795810258398,-1.2841854934601644,-4.376871688551022,0.09886903470061206,6.23160588611643,14.779482925480433,13.710450623202288,23.89195642441425,21.996131733036588,Utilities,Electric utilities,US30034W1062,3.31386949193354,46,230513000,United States,178739837.7993333,USD
VTRS,Viatris Inc.,16.29,USD,19119279478.1966,USD,-7.70538243626062,-7.600680657969371,-3.9504716981132173,-5.83815028901735,14.396067415730329,30.31999999999999,82.62331838565021,15.87872924639701,,Health technology,Pharmaceuticals: major,US92556V1061,2.71954674220963,5,1173680000,United States,168992211.22916666,USD
SMCI,"Super Micro Computer, Inc.",29.38,USD,19005128132.438652,USD,-3.1002638522427484,9.463487332339788,10.534236267870583,-11.85118511851185,-7.7116381341291085,-1.9359145527369888,-37.92520600042257,657.2164948453609,15.497415339170798,Electronic technology,Computer processing hardware,US86800U3023,0,0,646873000,United States,1286475041.7910004,USD
SSNC,"SS&C Technologies Holdings, Inc.",79.84,USD,18734854669.548565,USD,0.8462801566249863,3.580695381421906,19.80792316926771,14.057142857142862,3.9447988543158456,-8.356290174471994,-7.27061556329848,4.366013071895429,22.92540056279791,Technology services,Packaged software,US78467J1007,1.36415308829102,12,234655000,United States,144890963.2033334,USD
TPG,TPG Inc.,48.51,USD,18653295117.757046,USD,1.2523481527864777,14.437367303609337,14.114326040931546,9.109311740890682,-9.038064879054941,-24.498054474708173,-17.48596700119068,46.99999999999999,73.20054323223178,Finance,Investment managers,US8726571016,4.67543310373617,4,160109050,United States,100224708.42166668,USD
